135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,-25,29,-512
195,-25,29,-512
196,-23,29,-512
197,-23,29,-512
198,-25,27,-509
199,-25,27,-509
200,-26,27,-511
201,-26,27,-511
202,-22,27,-511
203,-22,27,-511
204,-23,30,-510
205,-21,29,-511
206,-21,29,-511
207,-25,28,-510
208,-25,28,-510
209,-23,28,-510
210,-23,28,-510
211,-27,29,-511
212,-27,29,-511
213,-25,28,-510
214,-25,28,-510
215,-25,28,-510
216,-23,27,-511
217,-24,29,-510
218,-24,29,-510
219,-26,29,-509
220,-26,29,-509
221,-25,27,-510
222,-25,27,-510
223,-23,29,-511
224,-23,29,-511
225,-22,27,-513
226,-24,27,-510
227,-24,27,-510
228,-26,28,-511
229,-26,28,-511
230,-26,27,-513
231,-26,27,-513
232,-25,28,-510
233,-25,28,-510
234,-22,26,-509
235,-22,26,-509
236,-25,28,-511
237,-27,26,-513
238,-27,26,-513
239,-26,28,-512
240,-26,28,-512
241,-25,28,-513
242,-25,28,-513
243,-26,30,-508
244,-26,30,-508
245,-26,29,-509
246,-26,29,-509
247,-23,29,-508
248,-23,30,-512
249,-23,30,-512
250,-25,29,-510
251,-25,29,-510
252,-24,28,-511
253,-24,28,-511
254,-24,27,-510
255,-24,27,-510
256,-24,27,-510
257,-22,27,-506
258,-22,27,-506
259,-21,28,-512
260,-24,27,-512
261,-24,27,-512
262,-25,25,-510
263,-25,25,-510
264,-23,27,-507
265,-23,27,-507
266,-24,28,-511
267,-24,28,-511
268,-22,27,-509
269,-24,28,-511
270,-24,28,-511
271,-24,26,-509
272,-24,26,-509
273,-25,27,-506
274,-25,27,-506
275,-23,27,-509
276,-23,27,-509
277,-25,26,-508
278,-25,26,-508
279,-25,29,-512
280,-23,26,-511
281,-23,26,-511
282,-23,27,-509
283,-23,27,-509
284,-22,25,-509
285,-22,25,-509
286,-23,29,-509
287,-23,29,-509
288,-25,27,-505
289,-25,27,-505
290,-24,28,-508
291,-24,28,-511
292,-24,28,-511
293,-25,28,-511
294,-25,28,-511
295,-25,27,-511
296,-25,27,-511
297,-25,30,-511
298,-25,30,-511
299,-25,30,-511
300,-23,25,-509
301,-23,25,-509
302,-23,28,-508
303,-25,26,-507
304,-25,26,-507
305,-24,25,-508
306,-24,25,-508
307,-25,29,-508
308,-25,29,-508
309,-24,29,-509
310,-24,29,-509
311,-22,28,-510
312,-22,28,-510
313,-23,30,-513
314,-23,28,-509
315,-23,28,-509
316,-23,29,-509
317,-23,29,-509
318,-22,29,-510
319,-22,29,-510
320,-24,29,-506
321,-24,29,-506
322,-24,29,-510
323,-24,28,-506
324,-24,28,-506
325,-24,29,-511
326,-24,29,-511
327,-25,30,-510
328,-25,30,-510
329,-23,27,-511
330,-23,27,-511
331,-25,27,-511
332,-25,27,-511
333,-22,30,-512
334,-23,27,-510
335,-23,27,-510
336,-25,28,-506
337,-25,28,-506
338,-23,30,-512
339,-23,30,-512
340,-24,31,-510
341,-24,31,-510
342,-24,31,-510
343,-26,25,-510
344,-26,25,-510
345,-23,32,-512
346,-27,29,-509
347,-27,29,-509
348,-23,29,-508
349,-23,29,-508
350,-23,27,-514
351,-23,27,-514
352,-23,28,-508
353,-23,28,-508
354,-27,27,-510
355,-27,27,-510
356,-25,26,-512
357,-22,28,-510
358,-22,28,-510
359,-27,30,-513
360,-27,30,-513
361,-24,27,-511
362,-24,27,-511
363,-23,29,-507
364,-23,29,-507
365,-25,29,-509
366,-24,28,-511
367,-24,28,-511
368,-25,26,-511
369,-25,26,-511
370,-24,28,-511
371,-24,28,-511
372,-23,29,-508
373,-23,29,-508
374,-26,25,-511
375,-26,25,-511
376,-24,29,-512
377,-23,26,-510
378,-23,26,-510
379,-24,25,-509
380,-24,25,-509
381,-26,26,-508
382,-26,26,-508
383,-23,25,-511
384,-23,25,-511
385,-23,25,-511
386,-23,27,-509
387,-23,27,-509
388,-24,29,-509
389,-25,27,-509
390,-25,27,-509
391,-25,28,-511
392,-25,28,-511
393,-24,27,-509
394,-24,27,-509
395,-25,29,-510
396,-25,29,-510
397,-24,29,-510
398,-24,29,-510
399,-24,28,-510
400,-24,29,-509
401,-24,29,-509
402,-23,26,-509
403,-23,26,-509
404,-24,28,-510
405,-24,28,-510
406,-23,28,-510
407,-23,28,-510
408,-23,25,-508
409,-24,26,-510
410,-24,26,-510
411,-24,32,-506
412,-24,32,-506
413,-25,25,-509
414,-25,25,-509
415,-21,29,-506
416,-21,29,-506
417,-24,29,-512
418,-24,29,-512
419,-25,29,-510
420,-25,28,-510
421,-25,28,-510
422,-23,28,-510
423,-23,28,-510
424,-21,28,-508
425,-21,28,-508
426,-24,29,-511
427,-24,29,-511
428,-24,29,-511
429,-29,29,-510
430,-29,29,-510
431,-24,29,-507
432,-23,27,-509
433,-23,27,-509
434,-24,32,-513
435,-24,32,-513
436,-23,27,-513
437,-23,27,-513
438,-23,30,-510
439,-23,30,-510
440,-26,29,-506
441,-26,29,-506
442,-26,31,-511
443,-26,28,-511
444,-26,28,-511
445,-27,30,-511
446,-27,30,-511
447,-25,29,-512
448,-25,29,-512
449,-24,28,-511
450,-24,28,-511
451,-27,29,-511
452,-27,29,-511
453,-23,27,-511
454,-25,28,-506
455,-25,28,-506
456,-24,27,-510
457,-24,27,-510
458,-23,30,-507
459,-23,30,-507
460,-21,28,-509
461,-21,28,-509
462,-24,26,-511
463,-24,28,-509
464,-24,28,-509
465,-23,26,-510
466,-23,26,-510
467,-24,27,-511
468,-24,27,-511
469,-25,28,-510
470,-25,28,-510
471,-25,28,-510
472,-23,29,-510
473,-23,29,-510
474,-25,25,-506
475,-23,30,-510
476,-23,30,-510
477,-25,29,-509
478,-25,29,-509
479,-24,26,-511
480,-24,26,-511
481,-23,27,-511
482,-23,27,-511
483,-22,29,-507
484,-22,29,-507
485,-24,25,-507
486,-25,25,-508
487,-25,25,-508
488,-26,30,-513
489,-26,30,-513
490,-25,30,-510
491,-25,30,-510
492,-22,29,-510
493,-22,29,-510
494,-25,30,-513
495,-25,30,-513
496,-24,26,-514
497,-24,28,-510
498,-24,28,-510
499,-23,27,-511
500,-23,27,-511
501,-25,27,-510
502,-25,27,-510
503,-25,25,-512
504,-25,25,-512
505,-25,31,-508
506,-25,31,-508
507,-26,28,-511
508,-25,30,-509
509,-25,30,-509
510,-23,27,-509
511,-23,27,-509
512,-23,27,-509
513,-21,29,-508
514,-21,29,-508
515,-23,29,-510
516,-23,29,-510
517,-27,24,-512
518,-26,26,-507
519,-26,26,-507
520,-25,26,-509
521,-25,26,-509
522,-24,30,-508
523,-24,30,-508
524,-25,29,-512
525,-25,29,-512
526,-23,31,-509
527,-23,31,-509
528,-24,28,-507
529,-21,27,-511
530,-21,27,-511
531,-22,27,-513
532,-22,27,-513
533,-26,28,-509
534,-26,28,-509
535,-25,27,-510
536,-25,27,-510
537,-23,28,-507
538,-23,28,-507
539,-24,29,-511
540,-24,28,-507
541,-24,28,-507
542,-24,29,-510
543,-24,29,-510
544,-23,26,-512
545,-23,26,-512
546,-23,28,-512
547,-23,28,-512
548,-21,30,-510
549,-21,30,-510
550,-22,27,-506
551,-25,27,-509
552,-25,27,-509
553,-23,29,-509
554,-23,29,-509
555,-23,29,-509
556,-23,27,-509
557,-23,27,-509
558,-25,27,-511
559,-25,27,-511
560,-23,28,-512
561,-23,30,-511
562,-23,30,-511
563,-27,30,-508
564,-27,30,-508
565,-26,27,-509
566,-26,27,-509
567,-25,26,-510
568,-25,26,-510
569,-22,26,-507
570,-22,26,-507
571,-24,29,-508
572,-26,31,-509
573,-26,31,-509
574,-26,27,-510
575,-26,27,-510
576,-26,29,-507
577,-26,29,-507
578,-24,27,-513
579,-24,27,-513
580,-25,31,-512
581,-25,31,-512
582,-24,28,-512
583,-22,26,-507
584,-22,26,-507
585,-25,27,-508
586,-25,27,-508
587,-23,27,-509
588,-23,27,-509
589,-25,26,-514
590,-25,26,-514
591,-25,28,-509
592,-25,28,-509
593,-23,28,-509
594,-25,28,-513
595,-25,28,-513
596,-23,28,-513
597,-23,28,-513
598,-23,28,-513
599,-25,28,-511
600,-25,28,-511
601,-24,27,-510
602,-24,27,-510
603,-23,29,-513
604,-23,29,-509
605,-23,29,-509
606,-22,28,-508
607,-22,28,-508
608,-25,27,-512
609,-25,27,-512
610,-24,26,-509
611,-24,26,-509
612,-25,27,-510
613,-25,27,-510
614,-27,29,-509
615,-26,29,-508
616,-26,29,-508
617,-27,28,-508
618,-27,28,-508
619,-22,27,-511
620,-22,27,-511
621,-24,27,-507
622,-24,27,-507
623,-23,25,-510
624,-23,25,-510
625,-23,27,-511
626,-25,27,-510
627,-25,27,-510
628,-23,31,-508
629,-23,31,-508
630,-25,28,-511
631,-25,28,-511
632,-24,26,-509
633,-24,26,-509
634,-26,29,-512
635,-26,29,-512
636,-24,26,-509
637,-25,27,-507
638,-25,27,-507
639,-26,28,-513
640,-26,28,-513
641,-26,28,-513
642,-27,30,-512
643,-27,30,-512
644,-24,29,-506
645,-24,29,-506
646,-23,30,-511
647,-23,30,-511
648,-24,30,-509
649,-25,27,-509
650,-25,27,-509
651,-25,28,-509
652,-25,28,-509
653,-24,26,-511
654,-24,26,-511
655,-23,29,-511
656,-23,29,-511
657,-22,28,-507
658,-24,27,-509
659,-24,27,-509
660,-26,27,-509
661,-26,27,-509
662,-26,29,-507
663,-26,29,-507
664,-24,27,-511
665,-24,27,-511
666,-25,26,-513
667,-25,26,-513
668,-25,27,-509
669,-24,26,-509
670,-24,26,-509
671,-26,30,-509
672,-26,30,-509
673,-25,27,-510
674,-25,27,-510
675,-25,25,-510
676,-25,25,-510
677,-25,25,-511
678,-25,25,-511
679,-24,28,-508
680,-23,28,-512
681,-23,28,-512
682,-24,29,-512
683,-24,29,-512
684,-24,29,-512
685,-23,30,-507
686,-23,30,-507
687,-24,28,-509
688,-24,28,-509
689,-24,30,-513
690,-24,30,-513
691,-26,27,-511
692,-24,29,-509
693,-24,29,-509
694,-26,27,-511
695,-26,27,-511
696,-25,29,-510
697,-25,29,-510
698,-26,29,-508
699,-26,29,-508
700,-23,30,-504
701,-25,26,-510
702,-25,26,-510
703,-24,26,-507
704,-24,26,-507
705,-24,25,-509
706,-24,25,-509
707,-22,31,-510
708,-22,31,-510
709,-24,26,-509
710,-24,26,-509
711,-22,25,-510
712,-26,28,-510
713,-26,28,-510
714,-26,27,-509
715,-26,27,-509
716,-25,26,-507
717,-25,26,-507
718,-26,28,-509
719,-26,28,-509
720,-26,28,-510
721,-26,28,-510
722,-26,30,-509
723,-24,27,-511
724,-24,27,-511
725,-26,28,-508
726,-26,28,-508
727,-26,28,-508
728,-23,29,-510
729,-23,29,-510
730,-24,28,-510
731,-24,28,-510
732,-28,28,-512
733,-28,28,-512
734,-23,26,-511
735,-24,26,-513
736,-24,26,-513
737,-24,27,-509
738,-24,27,-509
739,-23,27,-510
740,-23,27,-510
741,-25,28,-510
742,-25,28,-510
743,-23,28,-511
744,-23,28,-511
745,-24,29,-511
746,-25,28,-509
747,-25,28,-509
748,-23,30,-509
749,-23,30,-509
750,-24,28,-512
751,-24,28,-512
752,-23,28,-512
753,-23,28,-512
754,-22,26,-509
755,-24,29,-508
756,-24,29,-508
757,-23,27,-511
758,-23,27,-511
759,-24,31,-509
760,-24,31,-509
761,-26,27,-508
762,-26,27,-508
763,-22,30,-509
764,-22,30,-509
765,-25,29,-510
766,-25,29,-510
767,-25,29,-510
768,-25,29,-510
769,-25,28,-512
770,-25,28,-512
771,-25,29,-510
772,-25,29,-510
773,-24,29,-510
774,-24,29,-510
775,-22,30,-512
776,-22,30,-512
777,-24,28,-513
778,-22,28,-511
779,-22,28,-511
780,-23,25,-512
781,-23,25,-512
782,-24,27,-512
783,-24,27,-512
784,-24,26,-510
785,-24,26,-510
786,-23,28,-511
787,-23,28,-511
788,-24,26,-510
789,-25,30,-510
790,-25,30,-510
791,-25,27,-509
792,-25,27,-509
793,-23,27,-505
794,-23,27,-505
795,-25,30,-509
796,-25,30,-509
797,-27,26,-511
798,-27,26,-511
799,-24,29,-511
800,-23,31,-514
801,-23,31,-514
802,-21,28,-509
803,-21,28,-509
804,-23,26,-508
805,-23,26,-508
806,-25,29,-509
807,-25,29,-509
808,-26,28,-511
809,-23,30,-509
810,-23,30,-509
811,-23,30,-509
812,-24,28,-512
813,-24,28,-512
814,-23,25,-509
815,-23,25,-509
816,-25,27,-507
817,-25,27,-507
818,-25,30,-509
819,-25,30,-509
820,-25,28,-513
821,-24,28,-512
822,-24,28,-512
823,-26,30,-509
824,-26,30,-509
825,-27,25,-508
826,-27,25,-508
827,-25,25,-509
828,-25,25,-509
829,-25,28,-512
830,-25,28,-512
831,-26,27,-508
832,-26,29,-512
833,-26,29,-512
834,-25,29,-509
835,-25,29,-509
836,-23,29,-509
837,-23,29,-509
838,-24,28,-511
839,-24,28,-511
840,-24,31,-508
841,-24,31,-508
842,-25,28,-508
843,-25,31,-511
844,-25,31,-511
845,-25,28,-510
846,-25,28,-510
847,-27,27,-508
848,-27,27,-508
849,-25,26,-508
850,-25,26,-508
851,-25,28,-510
852,-21,28,-510
853,-21,28,-510
854,-21,28,-510
855,-24,27,-510
856,-24,27,-510
857,-24,32,-511
858,-24,32,-511
859,-25,28,-512
860,-25,28,-512
861,-23,26,-511
862,-23,26,-511
863,-23,26,-511
864,-23,28,-511
865,-23,28,-511
866,-22,28,-511
867,-22,28,-511
868,-25,26,-511
869,-25,26,-511
870,-26,30,-509
871,-26,30,-509
872,-23,28,-511
873,-23,28,-511
874,-24,26,-508
875,-25,28,-512
876,-25,28,-512
877,-26,28,-510
878,-26,28,-510
879,-24,25,-511
880,-24,25,-511
881,-25,25,-509
882,-25,25,-509
883,-27,29,-511
884,-27,29,-511
885,-22,30,-511
886,-22,26,-508
887,-22,26,-508
888,-24,26,-509
889,-24,26,-509
890,-22,30,-511
891,-22,30,-511
892,-24,26,-510
893,-24,26,-510
894,-24,28,-511
895,-24,28,-511
896,-24,28,-511
897,-23,28,-510
898,-23,29,-509
899,-23,29,-509
900,-23,27,-509
901,-23,27,-509
902,-23,26,-506
903,-23,26,-506
904,-22,27,-511
905,-22,27,-511
906,-25,28,-510
907,-25,28,-510
908,-24,30,-514
909,-22,28,-509
910,-22,28,-509
911,-23,29,-510
912,-23,29,-510
913,-23,29,-513
914,-23,29,-513
915,-24,28,-511
916,-24,28,-511
917,-23,27,-513
918,-22,28,-509
919,-22,28,-509
920,-22,26,-511
921,-22,26,-511
922,-25,27,-511
923,-25,27,-511
924,-26,28,-511
925,-26,28,-511
926,-22,31,-510
927,-22,31,-510
928,-26,31,-510
929,-22,28,-512
930,-22,28,-512
931,-20,28,-511
932,-20,28,-511
933,-23,28,-509
934,-23,28,-509
935,-26,28,-509
936,-26,28,-509
937,-25,28,-509
938,-25,28,-509
939,-25,28,-509
940,-23,26,-510
941,-23,26,-511
942,-23,26,-511
943,-23,26,-505
944,-23,26,-505
945,-24,30,-511
946,-24,30,-511
947,-24,25,-510
948,-24,25,-510
949,-26,29,-509
950,-26,29,-509
951,-26,28,-510
952,-24,27,-509
953,-24,27,-509
954,-24,25,-506
955,-24,25,-506
956,-24,25,-507
957,-24,25,-507
958,-24,29,-511
959,-24,29,-511
960,-23,29,-511
961,-23,29,-511
962,-24,30,-510
963,-24,29,-509
964,-24,29,-509
965,-24,30,-510
966,-24,30,-510
967,-25,29,-511
968,-25,29,-511
969,-25,28,-509
970,-25,28,-509
971,-25,28,-509
972,-26,30,-510
973,-26,30,-510
974,-25,29,-510
975,-25,29,-510
976,-21,30,-512
977,-21,30,-512
978,-25,30,-512
979,-25,30,-512
980,-23,25,-508
981,-23,25,-508
982,-23,25,-508
983,-25,27,-508
984,-26,28,-510
985,-26,28,-510
986,-25,28,-509
987,-25,28,-509
988,-23,29,-510
989,-23,29,-510
990,-23,26,-511
991,-23,26,-511
992,-23,31,-511
993,-23,31,-511
994,-24,29,-511
995,-25,30,-508
996,-25,30,-508
997,-25,30,-510
998,-25,30,-510
999,-24,29,-513
1000,-24,29,-513
1001,-24,26,-511
1002,-24,26,-511
1003,-25,29,-513
1004,-25,29,-513
1005,-22,28,-511
1006,-22,28,-511
1007,-23,26,-508
1008,-22,27,-507
1009,-22,27,-507
1010,-23,30,-511
1011,-23,30,-511
1012,-21,27,-509
1013,-21,27,-509
1014,-25,30,-509
1015,-25,30,-509
1016,-25,28,-511
1017,-25,28,-511
1018,-24,28,-513
1019,-24,28,-513
1020,-25,28,-509
1021,-25,28,-511
1022,-25,28,-511
1023,-25,31,-509
1024,-25,31,-509
1025,-25,31,-509
1026,-22,29,-511
1027,-22,29,-511
1028,-24,27,-511
1029,-24,27,-511
1030,-26,26,-512
1031,-26,26,-512
1032,-22,28,-509
1033,-22,28,-509
1034,-24,28,-511
1035,-24,28,-511
1036,-23,28,-510
1037,-24,28,-513
1038,-24,28,-513
1039,-25,27,-508
1040,-25,27,-508
1041,-24,28,-512
1042,-24,28,-512
1043,-23,28,-511
1044,-23,28,-511
1045,-25,26,-511
1046,-25,26,-511
1047,-25,28,-507
1048,-25,28,-507
1049,-22,27,-511
1050,-22,27,-511
1051,-22,30,-510
1052,-24,30,-510
1053,-24,30,-510
1054,-26,29,-511
1055,-26,29,-511
1056,-26,31,-509
1057,-26,31,-509
1058,-26,30,-512
1059,-26,30,-512
1060,-23,30,-509
1061,-23,30,-509
1062,-25,31,-511
1063,-25,31,-511
1064,-24,31,-512
1065,-24,31,-512
1066,-23,24,-513
1067,-23,24,-513
1068,-22,26,-511
1069,-22,26,-511
1070,-20,30,-513
1071,-20,30,-513
1072,-24,29,-509
1073,-24,29,-509
1074,-21,30,-510
1075,-21,30,-510
1076,-26,29,-507
1077,-26,29,-507
1078,-25,27,-508
1079,-25,27,-508
1080,-25,27,-510
1081,-25,27,-512
1082,-25,27,-512
1083,-23,30,-507
1084,-23,30,-507
1085,-25,29,-511
1086,-25,29,-511
1087,-25,28,-508
1088,-25,28,-508
1089,-24,25,-511
1090,-24,25,-511
1091,-23,27,-510
1092,-23,27,-510
1093,-22,31,-509
1094,-22,31,-509
1095,-23,27,-509
1096,-25,30,-512
1097,-25,30,-512
1098,-27,26,-513
1099,-27,26,-513
1100,-25,28,-511
1101,-25,28,-511
1102,-25,26,-509
1103,-25,26,-509
1104,-28,26,-508
1105,-28,26,-508
1106,-24,28,-512
1107,-24,28,-512
1108,-24,27,-509
1109,-24,27,-509
1110,-24,27,-509
1111,-24,27,-512
1112,-24,29,-508
1113,-24,29,-508
1114,-25,28,-509
1115,-25,28,-509
1116,-24,30,-512
1117,-24,30,-512
1118,-24,32,-510
1119,-24,32,-510
1120,-22,28,-510
1121,-22,28,-510
1122,-26,28,-512
1123,-26,28,-512
1124,-25,27,-510
1125,-25,27,-510
1126,-23,27,-513
1127,-24,27,-509
1128,-24,27,-509
1129,-24,28,-509
1130,-24,28,-509
1131,-23,25,-509
1132,-23,25,-509
1133,-20,28,-508
1134,-20,28,-508
1135,-23,28,-509
1136,-23,28,-509
1137,-24,28,-509
1138,-24,28,-509
1139,-23,26,-508
1140,-22,28,-506
1141,-22,28,-506
1142,-24,30,-508
1143,-24,30,-508
1144,-22,29,-507
1145,-22,29,-507
1146,-24,29,-512
1147,-24,29,-512
1148,-22,26,-512
1149,-22,26,-512
1150,-23,28,-511
1151,-23,28,-511
1152,-23,28,-511
1153,-23,26,-508
1154,-23,26,-508
1155,-25,27,-509
1156,-24,28,-509
1157,-24,28,-509
1158,-22,27,-511
1159,-22,27,-511
1160,-22,29,-508
1161,-22,29,-508
1162,-23,30,-511
1163,-23,30,-511
1164,-23,28,-514
1165,-23,28,-514
1166,-24,24,-511
1167,-24,24,-511
1168,-24,27,-510
1169,-24,27,-510
1170,-25,29,-510
1171,-23,28,-506
1172,-23,28,-506
1173,-22,29,-511
1174,-22,29,-511
1175,-24,27,-510
1176,-24,27,-510
1177,-23,28,-508
1178,-23,28,-508
1179,-25,29,-512
1180,-25,29,-512
1181,-25,27,-512
1182,-25,27,-512
1183,-22,28,-510
1184,-24,28,-510
1185,-24,28,-510
1186,-23,30,-508
1187,-23,30,-508
1188,-24,28,-510
1189,-24,28,-510
1190,-25,27,-508
1191,-25,27,-508
1192,-24,27,-510
1193,-24,27,-510
1194,-25,28,-511
1195,-25,28,-511
1196,-25,28,-511
1197,-26,29,-510
1198,-26,29,-510
1199,-24,30,-511
1200,-25,29,-510
1201,-25,29,-510
1202,-22,28,-510
1203,-22,28,-510
1204,-24,29,-511
1205,-24,29,-511
1206,-25,27,-512
1207,-25,27,-512
1208,-25,29,-509
1209,-25,29,-509
1210,-26,25,-511
1211,-26,25,-511
1212,-25,27,-512
1213,-25,27,-512
1214,-25,27,-511
1215,-24,26,-510
1216,-24,26,-510
1217,-25,29,-506
1218,-25,29,-506
1219,-27,28,-513
1220,-27,28,-513
1221,-23,27,-509
1222,-23,27,-509
1223,-24,26,-510
1224,-24,26,-510
1225,-25,25,-509
1226,-25,25,-509
1227,-26,27,-510
1228,-26,30,-509
1229,-26,30,-509
1230,-27,25,-510
1231,-27,25,-510
1232,-24,29,-509
1233,-24,29,-509
1234,-22,28,-510
1235,-22,28,-510
1236,-25,28,-511
1237,-25,28,-511
1238,-25,28,-511
1239,-25,28,-510
1240,-25,28,-510
1241,-25,31,-509
1242,-25,31,-509
1243,-24,30,-506
1244,-23,31,-509
1245,-23,31,-509
1246,-25,28,-509
1247,-25,28,-509
1248,-22,27,-511
1249,-22,27,-511
1250,-23,30,-509
1251,-23,30,-509
1252,-24,28,-509
1253,-24,28,-509
1254,-24,27,-507
1255,-24,27,-507
1256,-26,27,-507
1257,-26,27,-507
1258,-23,27,-510
1259,-25,26,-508
1260,-25,26,-508
1261,-26,27,-508
1262,-26,27,-508
1263,-22,27,-509
1264,-22,27,-509
1265,-25,28,-510
1266,-25,28,-510
1267,-24,25,-509
1268,-24,25,-509
1269,-26,28,-510
1270,-26,28,-510
1271,-24,28,-511
1272,-24,28,-511
1273,-22,27,-510
1274,-25,28,-509
1275,-25,28,-509
1276,-22,28,-508
1277,-22,28,-508
1278,-25,27,-512
1279,-25,27,-512
1280,-25,27,-512
1281,-23,29,-509
1282,-23,29,-509
1283,-24,29,-510
1284,-24,29,-510
1285,-24,29,-509
1286,-24,29,-509
1287,-23,27,-512
1288,-25,27,-515
1289,-25,27,-515
1290,-23,27,-509
1291,-23,27,-509
1292,-22,27,-515
1293,-22,27,-515
1294,-27,26,-511
1295,-27,26,-511
1296,-22,25,-510
1297,-22,25,-510
1298,-24,29,-514
1299,-24,29,-514
1300,-25,27,-508
1301,-25,27,-508
1302,-25,28,-509
1303,-24,29,-506
1304,-24,29,-506
1305,-26,27,-510
1306,-26,27,-510
1307,-24,27,-507
1308,-24,27,-507
1309,-24,25,-510
1310,-24,25,-510
1311,-26,30,-511
1312,-26,30,-511
1313,-23,30,-510
1314,-23,30,-510
1315,-23,26,-512
1316,-23,26,-512
1317,-24,28,-509
1318,-24,26,-511
1319,-24,26,-511
1320,-24,26,-509
1321,-24,26,-509
1322,-24,29,-509
1323,-24,29,-509
1324,-24,29,-509
1325,-25,30,-513
1326,-25,30,-513
1327,-25,27,-513
1328,-25,27,-513
1329,-26,30,-509
1330,-26,30,-509
1331,-24,26,-512
1332,-22,29,-510
1333,-22,29,-510
1334,-22,26,-510
1335,-22,26,-510
1336,-24,28,-512
1337,-24,28,-512
1338,-24,25,-509
1339,-24,25,-509
1340,-25,26,-508
1341,-25,26,-508
1342,-26,29,-510
1343,-26,29,-510
1344,-24,28,-509
1345,-24,28,-509
1346,-26,27,-512
1347,-22,27,-509
1348,-22,27,-509
1349,-28,28,-512
1350,-28,28,-512
1351,-23,27,-510
1352,-23,27,-510
1353,-23,30,-511
1354,-23,30,-511
1355,-25,28,-512
1356,-25,28,-512
1357,-24,31,-510
1358,-24,31,-510
1359,-25,26,-511
1360,-25,26,-511
1361,-23,29,-513
1362,-26,28,-513
1363,-26,28,-513
1364,-24,28,-511
1365,-24,28,-511
1366,-24,28,-511
1367,-25,31,-510
1368,-25,31,-510
1369,-21,27,-512
1370,-21,27,-512
1371,-25,29,-512
1372,-25,29,-512
1373,-22,29,-510
1374,-22,29,-510
1375,-24,30,-510
1376,-25,30,-512
1377,-25,30,-512
1378,-26,29,-508
1379,-26,29,-508
1380,-25,31,-510
1381,-25,31,-510
1382,-26,31,-510
1383,-26,31,-510
1384,-25,26,-510
1385,-25,26,-510
1386,-23,29,-507
1387,-23,29,-507
1388,-25,28,-513
1389,-25,28,-513
1390,-23,27,-512
1391,-24,25,-510
1392,-24,25,-510
1393,-28,29,-511
1394,-28,29,-511
1395,-27,30,-509
1396,-27,30,-509
1397,-25,28,-512
1398,-25,28,-512
